	Energy	Entropy	Label
43817	0.1718384325	2.7308614196291856	F
43818	0.157133735	2.811063304905636	F
43819	0.16845250875	2.7429823859227014	F
43820	0.15558085625	2.822331319082562	F
43821	0.167786345	2.750355578969608	F
43822	0.15031157	2.8544350194582533	F
43823	0.17645745375	2.718650347925511	F
43824	0.17029705	2.7374515154689822	F
43825	0.15079179625	2.8560467312623894	F
43826	0.1534381275	2.828034934803282	F
43827	0.15620097125	2.8138038661413765	F
43828	0.15649738875000002	2.813335764284905	F
43829	0.15812975	2.8051398478988245	F
43830	0.15444067125	2.8272453994308435	F
43831	0.1776839575	2.7010989359701316	F
43832	0.17099164875	2.733676353529537	F
43833	0.15658476500000001	2.81111842957659	F
43834	0.14926972625	2.8601538553518955	F
43835	0.1586178875	2.8026133820392287	F
43836	0.16808989249999998	2.742749004024935	F
43837	0.14940172499999999	2.8580703311307927	F
43838	0.15611389	2.817168355771335	F
43839	0.15092399625000003	2.853550633447824	F
43840	0.172064445	2.73022140248412	F
43841	0.1560728925	2.815979148483124	F
43842	0.148286895	2.863083126562919	F
43843	0.15415543874999998	2.8283434005120665	F
43844	0.15669909999999998	2.810662369704785	F
43845	0.15029432375	2.855955118093276	F
43846	0.15640425875	2.8132243327562114	F
43847	0.17859429375000002	2.696567788184412	F
43848	0.15074386625000002	2.8563300345854366	F
43849	0.1556510575	2.8164393094744176	F
43850	0.154408155	2.82529964516898	F
43851	0.17728079875000002	2.7171296106172953	F
43852	0.1721839275	2.729765304566621	F
43853	0.18097784	2.6853948308369966	F
43854	0.1949782175	2.618008231766323	F
43855	0.17371780249999996	2.718161262127998	F
43856	0.17071042125000002	2.732960216531961	F
43857	0.15578747	2.8157017228639525	F
43858	0.1836147225	2.6703297942093425	F
43859	0.23666971500000006	2.4546733637814055	F
43860	0.17058627125000003	2.7444355034782864	F
43861	0.17086081375	2.7336619556586736	F
43862	0.15591523999999998	2.815456606213893	F
43863	0.1691853675	2.7431765908571886	F
43864	0.19720420624999999	2.607662400062385	F
43865	0.212467255	2.5421268707641853	F
43866	0.19163418625	2.6241039059585045	F
43867	0.17211586	2.7337767386075664	F
43868	0.15651027875	2.8103408587920926	F
43869	0.16952715875	2.738085665239657	F
43870	0.17023687125	2.7417561055400026	F
